email_id,is_spam,word_freq_will,word_freq_original,word_freq_415,word_freq_mail,char_freq_#,char_freq_$,word_freq_internet,word_freq_edu,word_freq_hp,word_freq_lab,char_freq_!,word_freq_forest,word_freq_parts,word_freq_order,word_freq_credit,word_freq_direct,word_freq_project,word_freq_neural,word_freq_table,word_freq_3d,word_freq_650,word_freq_free,word_freq_data,word_freq_over,word_freq_people,word_freq_email,char_freq_;,word_freq_1999,word_freq_857,word_freq_our,word_freq_make,word_freq_pm,word_freq_money,capital_run_length_longest,word_freq_report,word_freq_business,word_freq_font,word_freq_remove,capital_run_length_total,word_freq_meeting,word_freq_your,word_freq_85,word_freq_all,word_freq_you,word_freq_hpl,word_freq_network,word_freq_addresses,word_freq_labs,char_freq_[,word_freq_re,word_freq_telnet,word_freq_receive,word_freq_000,capital_run_length_average,word_freq_address,word_freq_george,word_freq_cs,word_freq_random,word_freq_conference,word_freq_technology,char_freq_(
3151,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,7,0.0,0.48,0.0,0.0,88,0.0,0.0,0.0,0.48,0.0,1.93,0,0.0,0.48,0.0,0.48,0.0,0.0,0.0,1.353,0.0,0.0,0.0,0,0.0,0.96,0.0
4501,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,72,0.0,2.43,0.0,2.43,2.43,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538,0.0,0.0,0.0,0,0.0,0.0,0.0
1794,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.86,55,0.0,1.73,0.0,0.0,3.47,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0,0.0,0.0,0.151
807,no,0.0,0.19,0.39,0.39,0.062,0.0,0.0,0.0,0.79,0.39,0.0,0,0.0,0.0,0.0,0.39,0.0,0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.093,0.19,0.39,0.0,0.19,0.0,0.0,13,0.0,0.0,0.0,0.0,207,0.0,0.39,0.39,0.59,2.59,0.39,0,0.0,0.39,0.062,1.19,0.39,0.0,0.0,2.156,0.0,0.59,0.0,0,0.0,0.39,0.657
4489,no,0.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0,0.0,0.28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.046,0.0,0.0,0.56,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,200,0.0,1.13,0.0,0.0,3.41,0.56,0,0.0,0.0,0.046,0.85,0.0,0.0,0.0,1.834,0.28,1.7,0.0,0,0.0,0.0,0.281
2491,no,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,1.61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.958,0.0,0.0,0.0,0,0.0,0.0,0.222
3232,yes,1.17,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,42,0.0,3.52,0.0,0.0,2.35,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,2.35,0.0,0.0,0,0.0,0.0,0.0
647,no,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,2.35,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.551,0.0,1.17,0.0,0,0.0,0.0,0.0
3792,no,0.81,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.86,0.4,0.063,0,0.0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.126,0.4,0.0,0.0,0.0,0.4,0.0,12,0.0,0.0,0.0,0.0,116,0.0,0.0,0.0,0.0,1.22,2.45,0,0.0,0.4,0.063,0.0,0.0,0.0,0.0,1.611,0.0,0.0,0.0,0,2.45,0.0,0.063
2496,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.66,0.0,0,0.0,0.0,0.0
3340,no,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,114,0.0,0.0,0.0,0.74,1.48,0.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.425,0.0,0.0,0.0,0,2.22,0.0,0.0
2144,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.178,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,3.84,0.0,7,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666,0.0,0.0,0.0,0,0.0,0.0,0.0
3053,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,3.84,3.84,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.727,0.0,0.0,0.0,0,0.0,0.0,0.0
4181,no,0.52,0.0,0.0,0.0,0.0,0.063,0.1,0.0,3.14,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.079,0.31,0.0,0.0,0.0,0.0,0.0,26,0.0,0.1,0.0,0.0,605,0.0,0.0,0.0,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.31,0.1,2.542,0.0,0.0,0.0,0,0.1,0.52,0.142
471,yes,1.38,0.0,0.0,0.69,0.0,0.055,0.86,0.0,0.0,0.0,1.718,0,0.0,0.17,1.55,0.17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.34,0.0,0.0,0.0,0.34,0.17,0.0,0.34,63,0.0,1.73,0.0,0.0,621,0.0,3.8,0.0,0.69,2.07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,5.175,0.17,0.0,0.0,0,0.0,0.0,0.194
502,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,1.12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.182,0.93,0.0,0.0,0.0,0.18,0.0,44,0.0,0.0,0.0,0.0,479,0.0,0.0,0.0,0.0,0.0,1.3,0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,3.628,0.0,0.0,,0,0.0,0.18,0.339
3597,yes,0.74,0.0,0.0,0.35,0.162,1.05,0.14,0.0,0.0,0.0,0.678,0,0.0,0.49,0.0,0.0,0.03,0,0.03,0.0,0.0,0.17,0.0,0.21,0.56,0.03,0.006,0.0,0.0,0.07,0.74,0.0,0.77,154,1.48,0.49,0.0,0.0,3084,0.0,1.23,0.0,0.31,3.24,0.0,0,0.0,0.0,0.0,0.07,0.0,0.17,0.56,5.648,0.28,0.0,0.0,0,0.0,0.0,0.054
1090,no,1.43,0.0,0.0,0.71,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,2,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0.71,1.43,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032,0.0,0.0,0.0,0,0.0,0.0,0.0
4271,no,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.08,0.0,0.0,935,0.0,0.0,0.0,0.0,0.0,0.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.08,,0,0.34,0.42,0.451
1540,no,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,1.31,2.63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.176,0.0,0.0,0.0,0,0.0,0.0,0.431
4432,no,0.26,0.0,0.0,0.13,0.0,0.028,0.0,0.0,2.57,0.13,0.047,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.0,0.009,0.32,0.0,0.06,0.06,0.26,0.0,23,0.0,0.0,0.0,0.0,836,0.0,0.46,0.26,0.19,0.52,0.92,0,0.0,0.52,0.0,0.06,0.32,0.0,0.0,1.948,0.0,0.0,0.0,0,0.13,0.13,0.152
2246,no,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,18,1.26,0.0,0.0,0.0,2.53,0.0,0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,1.285,0.0,1.26,0.0,0,0.0,0.0,0.0
2412,no,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.13,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,47,0.0,0.0,0.0,0.0,86,0.0,0.91,0.0,0.91,5.5,0.0,0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,2.457,0.0,0.0,0.0,0,0.0,0.0,0.0
3676,no,0.25,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.5,0.0,0.0,0,0.0,0.76,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.42,0.25,0.0,0.0,0.148,0.08,0.0,0.0,0.08,0.0,0.0,55,0.0,0.0,0.0,0.0,807,0.08,0.16,0.0,0.25,0.33,0.59,0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,3.995,0.08,0.08,0.0,0,0.0,0.25,0.136
2292,no,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0,0.09,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.84,0.09,0.37,0.0,0.052,0.09,0.0,0.0,0.0,0.0,0.0,19,0.0,0.28,0.0,0.0,451,0.0,0.0,0.0,0.18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022,0.0,0.0,0.0,0,0.0,0.47,0.065
1678,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.67,0,0.0,0.0,0.0,0.0,1.34,1.34,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,1.34,0.0,0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,1.285,0.0,0.67,0.0,0,0.0,0.0,0.111
712,yes,0.0,0.0,0.0,0.0,1.126,0.0,0.0,0.0,0.0,0.0,0.125,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,8.84,0.0,261,0.0,0.0,0.0,0.0,2.04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,7.054,0.0,0.0,0.0,0,0.0,0.0,0.0
827,yes,0.0,0.0,0.0,0.0,0.0,0.216,0.0,0.0,0.0,0.0,0.577,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,90,0.0,0.87,0.43,0.0,320,0.0,1.31,0.0,0.43,2.62,0.0,0,0.0,0.0,0.0,1.31,0.0,0.0,0.43,6.274,0.0,0.0,0.0,0,0.0,0.0,0.072
186,no,1.08,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,42,0.0,2.17,0.0,0.0,2.17,2.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.173
2670,yes,0.0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,0.0,0.0,0.461,0,0.0,0.47,0.0,0.0,0.0,0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,61,0.0,0.95,0.0,0.0,255,0.0,0.47,0.0,0.47,1.42,0.0,0,0.0,0.0,0.065,0.47,0.0,0.0,0.95,3.493,0.0,0.0,0.0,0,0.0,0.0,0.131
3403,yes,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,12.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
92,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,7.27,52,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4390,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,15,2.5,0.0,0.0,2.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
3284,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,2.843,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,2.85,0.0,0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,1.294,0.0,0.0,0.0,0,0.0,0.0,0.473
3408,yes,1.9,0.0,0.0,0.23,0.0,0.036,0.0,0.0,0.0,0.0,1.018,0,0.0,0.23,0.23,0.0,0.0,0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,97,0.0,0.0,0.0,0.0,543,0.0,1.19,0.0,0.71,3.81,0.0,0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,4.022,0.0,0.0,0.0,0,0.0,0.0,0.109
2221,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,8.1,0.0,0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
3847,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.75,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,1.51,0.0,0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.842,0.0,0.0,0.0,0,0.0,0.0,0.255
1573,no,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.2,0.0,0.0,0.0,0.0,0.0,127,0.0,0.0,0.0,0.0,512,0.0,0.0,0.0,0.2,0.41,0.62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.797,0.2,0.0,0.0,0,0.2,0.2,0.087
3009,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.122,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.38,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.38,12,0.0,0.0,0.0,0.38,104,0.0,1.94,0.0,0.0,3.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,2.08,0.0,0.0,0.0,0,0.0,0.0,0.0
2877,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,20.0,0.0,0,0.0,0.0,0.0
3989,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,3.714,0.0,0.0,0.0,0,0.0,0.0,0.0
117,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,9.52,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0,0.0,0.0,0.625
1497,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,3.33,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0,0.0,0.0,0.0
3494,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0,0.0,0.0,0.0
104,no,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0,0.0,0.0,0.0,0.0,0.43,0,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0,0.0,0.86,0.062
1460,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,5.55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
691,yes,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,1.405,0,0.0,1.16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,72,0.0,0.0,0.0,3.48,2.32,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0
4130,no,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0,0.0,0.0,0.0,0.0,3.17,0,0.0,0.0,1.58,0.0,0.0,0.79,0.0,0.79,0.0,0.0,0.0,1.58,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,103,0.0,0.0,0.79,0.0,0.0,1.58,0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,2.575,0.0,0.0,0.0,0,0.0,0.0,0.263
197,yes,2.35,0.0,0.0,1.88,0.084,0.168,0.47,0.0,0.0,0.0,1.687,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.0,0.0,636,0.47,0.0,0.0,0.0,744,0.0,5.18,0.0,0.94,1.88,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23,0.94,0.0,0.0,0,0.0,0.0,0.253
3101,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.61,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,1.61,4.83,0.0,0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,1.769,0.0,0.0,0.0,0,0.0,0.0,0.0
3873,yes,0.6,0.0,0.0,0.08,0.0,0.014,0.42,0.0,0.0,0.0,0.099,0,0.0,0.08,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.08,0.17,0.08,0.0,0.0,0.0,0.42,0.17,0.0,0.08,48,0.17,0.17,0.0,0.08,574,0.0,3.17,0.0,0.08,1.2,0.0,0,0.0,0.0,0.028,0.0,0.0,0.0,0.34,4.07,0.0,0.0,0.0,0,0.0,0.0,0.085
1554,no,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0
3409,no,0.51,0.0,0.0,0.0,0.211,0.141,0.0,0.0,0.51,0.0,0.0,0,0.0,1.55,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.0,0.0,0.0,0.0,413,0.0,0.0,0.0,0.0,1.03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.812,2.07,2.59,0.0,0,0.0,0.0,0.07
695,no,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0,0.0,0.0,0.709
2613,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0,0.0,0.0,0.0
1097,yes,0.82,0.0,0.0,0.0,0.0,0.259,0.0,0.0,0.0,0.0,0.102,0,0.0,0.0,0.29,0.0,0.0,0,0.0,0.0,0.0,0.76,0.0,0.17,0.0,0.11,0.009,0.0,0.0,0.23,0.05,0.0,0.05,8,0.0,0.11,0.0,0.05,660,0.0,1.3,0.0,0.29,1.53,0.0,0,0.0,0.0,0.0,0.0,0.0,0.65,0.23,1.493,0.0,0.0,0.0,0,0.0,0.0,0.129
3995,no,1.01,0.0,0.0,0.0,0.0,0.039,0.09,0.0,2.49,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.131,0.18,0.0,0.0,0.09,0.0,0.0,24,0.0,0.64,0.0,0.0,629,0.0,0.0,0.0,0.36,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,2.278,0.0,0.0,0.0,0,0.0,0.09,0.209
